Competitor_ID,Vertical_Category,Primary_Skill,Related_Skill,Related_Skill_CPC_USD,Related_Skill_PPC,#_of_Jobs
E,Development,Scripting Language,jquery,2.57,0.0,2181.0
E,Development,Scripting Language,jqueryui,0.71,0.0,1153.0
E,Development,Scripting Language,javascript,3.53,15.0,3075.0
E,Development,Databases,t sql,6.05,3.0,2488.0
E,Development,Databases,sql certificate,14.48,71.0,4066.0
E,Development,Databases,sql,8.84,20.0,3433.0
E,Development,Databases,sqlite,4.7,2.0,4932.0
E,Development,Databases,sqlalchemy,9.87,0.0,4151.0
E,Development,Databases,redis,11.12,18.0,4531.0
E,Development,Databases,pouchdb,24.82042253521132,0.0,555.0
E,Development,Databases,postgresql,16.28,18.0,4350.0
E,Development,Databases,plsql,0.83,2.0,3790.0
E,Development,Databases,orientdb,26.02,9.0,2309.0
E,Development,Databases,obiee,17.23,8.0,166.0
E,Development,Databases,neo4j,3.08,18.0,2025.0
E,Development,Databases,mysql,13.27,7.0,1629.0
E,Development,Databases,mysqli,24.82042253521132,0.0,2988.0
E,Development,Databases,mongodb,2.94,13.0,1007.0
E,Development,Databases,memcached,11.52,3.0,3319.0
E,Development,Databases,mariadb,8.94,16.0,4370.0
E,Development,Databases,ims db,24.82042253521132,1.0,3267.0
E,Development,Databases,hsqldb,2.37,3.0,4358.0
E,Development,Databases,h2 database,2.91,1.0,3278.0
E,Development,Databases,dynamodb,3.38,23.0,4065.0
E,Development,Databases,documentdb,4.52,13.0,1339.0
E,Development,Databases,documentdb sql,24.82042253521132,17.0,3159.0
E,Development,Databases,db2,26.96,9.0,4096.0
E,Development,Databases,couchdb,9.81,3.0,3732.0
E,Development,Databases,arangodb,6.18,15.0,3107.0
E,Development,Databases,apache presto,6.53,9.0,2539.0
E,Development,Databases,apache derby,7.23,0.0,4174.0
E,Development,Databases,amazonrds,2.55,16.0,2685.0
E,Development,Data Analysis,advanced excel functions,2.45,11.0,113.0
E,Development,Data Analysis,advanced excel charts,2.48,13.0,3881.0
E,Development,Data Analysis,mahout,24.82042253521132,0.0,1851.0
E,Development,Data Analysis,statistics,3.1,1.0,920.0
E,Development,Data Analysis,big data analytics,13.45,26.0,3093.0
E,Development,Data Analysis,hive,4.27,5.0,645.0
E,Development,Data Analysis,highcharts,10.92,0.0,568.0
E,Development,Data Analysis,zookeeper,3.1,2.0,4412.0
E,Development,Data Analysis,weka,17.66,4.0,723.0
E,Development,Data Analysis,teradata,2.22,15.0,3987.0
E,Development,Data Analysis,talend,7.74,27.0,405.0
E,Development,Data Analysis,tableau,3.38,21.0,1433.0
E,Development,Data Analysis,sqoop,24.82042253521132,0.0,4878.0
E,Development,Data Analysis,splunk,4.48,11.0,4285.0
E,Development,Data Analysis,spark sql,15.05,7.0,3530.0
E,Development,Data Analysis,sas,2.01,11.0,3707.0
E,Development,Data Analysis,r,24.82042253521132,24.82042253521132,3666.0
E,Development,Data Analysis,qlikview,3.59,16.0,592.0
E,Development,Data Analysis,power bi,2.78,20.0,3400.0
E,Development,Data Analysis,plotly,4.99,0.0,1430.0
E,Development,Data Analysis,pentaho,7.69,4.0,4194.0
E,Development,Data Analysis,map reduce,35.31,8.0,4885.0
E,Development,Data Analysis,kibana,28.02,22.0,4185.0
E,Development,Data Analysis,jfreechart,7.27,1.0,1149.0
E,Development,Data Analysis,hcatalog,24.82042253521132,0.0,1043.0
E,Development,Data Analysis,hbase,36.38,11.0,697.0
E,Development,Data Analysis,hadoop,24.24,10.0,3330.0
E,Development,Data Analysis,googlecharts,3.23,3.0,2339.0
E,Development,Data Analysis,ggplot2,4.29,0.0,1294.0
E,Development,Data Analysis,excel macros,3.28,3.0,1473.0
E,Development,Data Analysis,excel pivot tables,1.58,3.0,789.0
E,Development,Data Analysis,excel data analysis,11.14,27.0,230.0
E,Development,Data Analysis,excel dashboards,9.61,20.0,4833.0
E,Development,Data Analysis,excel dax,1.59,3.0,3998.0
E,Development,Data Analysis,excel power view,24.82042253521132,0.0,3914.0
E,Development,Data Analysis,excel power pivot,5.35,3.0,466.0
E,Development,Data Analysis,dax functions,24.82042253521132,1.0,2821.0
E,Development,Data Analysis,data modeling with dax,24.82042253521132,24.82042253521132,4202.0
E,Development,Data Analysis,couchdb,9.81,3.0,1893.0
E,Development,Data Analysis,cognos,14.13,21.0,4914.0
E,Development,Data Analysis,cassandra,6.83,1.0,3852.0
E,Development,Data Analysis,aws quicksight,9.25,7.0,4004.0
E,Development,Data Analysis,avro,24.82042253521132,0.0,2784.0
E,Development,Data Analysis,apache tajo,24.82042253521132,0.0,2207.0
E,Development,Data Analysis,apache storm,3.12,1.0,994.0
E,Development,Data Analysis,apache spark,20.61,7.0,1960.0
E,Development,Data Analysis,apache solr,56.17,7.0,540.0
E,Development,Data Analysis,apache pig,4.49,0.0,1851.0
E,Development,Data Analysis,apache kafka,14.57,30.0,3141.0
E,Development,Data Analysis,impala,0.79,86.0,2865.0
E,Development,Data Analysis,apache flume,24.82042253521132,0.0,2411.0
E,Development,Python,beautiful soup,2.47,1.0,1973.0
E,Development,Python,bokeh,1.8,0.0,2132.0
E,Development,Python,object oriented python,1.76,1.0,2384.0
E,Development,Python,wxpython,1.64,0.0,540.0
E,Development,Python,sympy,24.82042253521132,0.0,2186.0
E,Development,Python,seaborn,3.52,5.0,1284.0
E,Development,Python,scipy,2.24,0.0,1657.0
E,Development,Python,rxpy,24.82042253521132,0.0,3679.0
E,Development,Python,pytorch,5.09,0.0,893.0
E,Development,Python,python,6.98,12.0,3057.0
E,Development,Python,python blockchain,24.82042253521132,24.82042253521132,4326.0
E,Development,Python,python forensics,0.36,32.0,2442.0
E,Development,Python,python pandas,2.57,2.0,4586.0
E,Development,Python,python network programming,1.32,99.0,1996.0
E,Development,Python,machine learning with python,12.57,92.0,3954.0
E,Development,Python,artificial intelligence with python,15.33,47.0,2634.0
E,Development,Python,cryptography with python,12.46,6.0,898.0
E,Development,Python,concurrency in python,2.88,3.0,4864.0
E,Development,Python,logistic regression in python,2.76,0.0,3626.0
E,Development,Python,python digital forensics,24.82042253521132,65.0,2776.0
E,Development,Python,python design patterns,1.14,50.0,1847.0
E,Development,Python,python text processing,24.82042253521132,2.0,2831.0
E,Development,Python,python data structure,2.66,8.0,1904.0
E,Development,Python,python data persistence,24.82042253521132,0.0,2203.0
E,Development,Python,python data science,6.81,100.0,4843.0
E,Development,Python,python data access,24.82042253521132,0.0,26.0
E,Development,Python,python deep learning,2.69,88.0,4515.0
E,Development,Python,python web development libraries,2.95,4.0,1546.0
E,Development,Python,python web scraping,4.09,15.0,4970.0
E,Development,Python,python sqlite,2.0,1.0,4942.0
E,Development,Python,python postgresql,11.86,6.0,126.0
E,Development,Python,python pillow,2.87,2.0,2013.0
E,Development,Python,python mysql,4.39,1.0,4682.0
E,Development,Python,python mongodb,12.97,4.0,4865.0
E,Development,Python,python3,4.61,3.0,267.0
E,Development,Python,pytest,24.82042253521132,0.0,4154.0
E,Development,Python,pyspark,9.99,14.0,4967.0
E,Development,Python,pyqt,3.0,0.0,4207.0
E,Development,Python,pyqt5,2.76,0.0,4212.0
E,Development,Python,pygtk,24.82042253521132,0.0,570.0
E,Development,Python,pycharm,0.44,1.0,831.0
E,Development,Python,numpy,0.64,0.0,986.0
E,Development,Python,matplotlib,24.82042253521132,0.0,2724.0
E,Development,Python,jython,1.93,0.0,262.0
E,Development,Python,jupyter,4.53,4.0,3489.0
E,Development,Python,biopython,24.82042253521132,0.0,171.0
E,Development,Web Development,foundation,3.99,75.0,1701.0
E,Development,Web Development,parallax scrolling in web design,24.82042253521132,29.0,376.0
E,Development,Web Development,requests,1.24,3.0,2290.0
E,Development,Web Development,materialdesignlite,24.82042253521132,7.0,4922.0
E,Development,Web Development,materialize,5.85,4.0,1955.0
E,Development,Web Development,polymer,2.81,3.0,3112.0
E,Development,Web Development,prototype,7.13,5.0,90.0
E,Development,Web Development,bootstrap,0.75,12.0,595.0
E,Development,Web Development,phalcon,0.78,0.0,4556.0
E,Development,Web Development,highcharts,10.92,0.0,2830.0
E,Development,Web Development,website development,29.39,42.0,3253.0
E,Development,Web Development,amazon web services,3.94,23.0,2344.0
E,Development,Web Development,atomics,0.68,5.0,3065.0
E,Development,Web Development,aurelia,0.51,2.0,4509.0
E,Development,Web Development,zend framework,24.82042253521132,0.0,4838.0
E,Development,Web Development,yii,2.2,1.0,645.0
E,Development,Web Development,xhtml,2.07,0.0,3822.0
E,Development,Web Development,wordpress,9.46,34.0,960.0
E,Development,Web Development,web developers guide,13.28,69.0,3055.0
E,Development,Web Development,websockets,1.89,1.0,3494.0
E,Development,Web Development,webservices,9.02,12.0,3930.0
E,Development,Web Development,web icons,1.44,3.0,1387.0
E,Development,Web Development,webrtc,10.91,22.0,1521.0
E,Development,Web Development,webgl,1.94,4.0,1871.0
E,Development,Web Development,web2py,1.41,0.0,2835.0
E,Development,Web Development,w3css,5.7,0.0,4239.0
E,Development,Web Development,vuejs,4.67,4.0,2798.0
E,Development,Web Development,vbscript,3.01,1.0,3618.0
E,Development,Web Development,vaadin,0.55,8.0,3495.0
E,Development,Web Development,underscorejs,24.82042253521132,0.0,1556.0
E,Development,Web Development,typescript,2.7,0.0,2523.0
E,Development,Web Development,typeorm,8.04,1.0,2595.0
E,Development,Web Development,turbogears,24.82042253521132,2.0,2104.0
E,Development,Web Development,symfony,24.82042253521132,0.0,1228.0
E,Development,Web Development,svg,2.55,6.0,3094.0
E,Development,Web Development,sencha touch,24.82042253521132,0.0,2750.0
E,Development,Web Development,script.aculo.us,24.82042253521132,1.0,1722.0
E,Development,Web Development,sass,2.88,1.0,2337.0
E,Development,Web Development,rxjs,2.76,0.0,3330.0
E,Development,Web Development,ruby on rails 2.1,24.82042253521132,24.82042253521132,2381.0
E,Development,Web Development,ruby on rails,9.54,6.0,4923.0
E,Development,Web Development,riotjs,24.82042253521132,0.0,1608.0
E,Development,Web Development,richfaces,24.82042253521132,13.0,3635.0
E,Development,Web Development,restful,2.8,0.0,866.0
E,Development,Web Development,requirejs,24.82042253521132,0.0,3470.0
E,Development,Web Development,redux,1.47,12.0,1917.0
E,Development,Web Development,reactjs,5.24,1.0,211.0
E,Development,Web Development,purecss,4.83,0.0,4634.0
E,Development,Web Development,php,5.74,3.0,4173.0
E,Development,Web Development,php7,4.54,1.0,935.0
E,Development,Web Development,phantomjs,3.57,2.0,1575.0
E,Development,Web Development,ngx bootstrap,24.82042253521132,0.0,494.0
E,Development,Web Development,nextjs,5.43,3.0,4862.0
E,Development,Web Development,mvc framework,5.33,0.0,4687.0
E,Development,Web Development,mootools,24.82042253521132,1.0,1296.0
E,Development,Web Development,momentjs,24.82042253521132,0.0,2592.0
E,Development,Web Development,meanjs,24.82042253521132,0.0,1894.0
E,Development,Web Development,mathml,24.82042253521132,0.0,2210.0
E,Development,Web Development,magento,14.59,30.0,1918.0
E,Development,Web Development,less,0.04,0.0,178.0
E,Development,Web Development,leafletjs,24.82042253521132,0.0,1871.0
E,Development,Web Development,laravel,7.9,2.0,3038.0
